age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
19,Private,323605,07-Aug,4,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,>50
56,Private,371064,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
20,Private,39927,H.S,9,Never-married,Other-service,Not-in-family,White,Male,0,0,8,United-States,<=50
22,Private,64292,s-c,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50
33,Private,198660,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999,0,56,United-States,>50
54,?,196975,H.S,9,Divorced,?,Other-relative,White,Male,0,0,45,United-States,<=50
22,Private,210165,s-c,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50
68,Private,144137,s-c,10,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50
56,Local-gov,155657,Bsc,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50
23,?,72953,H.S,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50
69,Self-emp-not-inc,107548,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50
41,Private,163258,Bsc,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50
33,Private,221324,H.S,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50
18,Private,444822,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,Mexico,<=50
17,Private,154398,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,16,Haiti,<=50
31,Private,120672,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States,<=50
50,Private,159650,s-c,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50
62,Private,290754,10th,6,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50
41,Private,49654,H.S,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,52,United-States,<=50
20,Federal-gov,147352,H.S,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50
23,Private,227943,Ass-ac,12,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50
18,Private,423024,H.S,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50
53,?,64322,07-Aug,4,Separated,?,Not-in-family,White,Male,0,0,40,United-States,<=50
42,Private,445940,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50
23,Private,230824,Bsc,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50
43,Private,48882,H.S,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50
47,Private,168195,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50
53,Local-gov,188644,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50
28,Private,136077,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50
28,State-gov,119793,s-c,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50
44,Private,336513,s-c,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50
58,Private,186991,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
25,?,218948,07-Aug,4,Never-married,?,Not-in-family,White,Female,0,0,32,Mexico,<=50
26,Private,211435,H.S,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50
36,Self-emp-not-inc,280169,s-c,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,8,United-States,<=50
27,Private,109997,H.S,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50
39,Private,286789,Dr,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50
25,Private,102460,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
17,Private,287160,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50
39,Private,198097,Bsc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50
52,Private,119111,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
24,Private,174461,Bsc,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50
26,Self-emp-not-inc,281678,Ass-vc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50
24,?,377725,Bsc,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50
32,Private,151053,H.S,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50
49,Local-gov,186539,Msc,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50
20,?,149478,s-c,10,Never-married,?,Other-relative,White,Female,0,0,25,United-States,<=50
40,Private,198452,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50
52,Private,198863,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,60,United-States,>50
33,Private,176711,H.S,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50
19,Private,165310,H.S,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,20,United-States,<=50
37,Private,213008,Ass-vc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Japan,<=50
21,State-gov,38251,s-c,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50
33,Private,125761,s-c,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50
28,Private,148645,Ass-ac,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
48,Private,273435,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50
43,Private,208613,Bsc,13,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50
32,Private,192565,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
28,Private,183885,H.S,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50
47,Self-emp-not-inc,243631,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50
37,Private,191754,Bsc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50
26,Private,261278,s-c,10,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50
55,Private,127014,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50
40,Private,197919,Ass-ac,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50
31,Private,217460,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
39,Private,86551,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50
54,Self-emp-inc,98051,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50
38,Private,215917,s-c,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50
53,Self-emp-not-inc,192982,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States,<=50
27,Self-emp-not-inc,334132,Ass-ac,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,78,United-States,<=50
42,Private,136986,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
62,Private,116812,s-c,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
47,Private,189123,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,58,United-States,<=50
26,Private,89648,Bsc,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50
33,?,190027,H.S,9,Never-married,?,Unmarried,Black,Female,0,0,20,United-States,<=50
59,Private,99248,s-c,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50
42,Private,57600,H.S,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50
25,Private,199224,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50
58,Private,140363,H.S,9,Divorced,Sales,Not-in-family,White,Male,0,0,36,United-States,<=50
30,Private,308812,s-c,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50
21,Private,275421,s-c,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50
61,Private,213321,H.S,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50
33,Private,157747,Ass-ac,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50
51,Private,182314,Msc,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50
70,Private,220589,s-c,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,<=50
55,?,208640,H.S,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50
29,Self-emp-not-inc,189346,s-c,10,Divorced,Craft-repair,Not-in-family,White,Male,2202,0,50,United-States,<=50
46,Private,124071,Msc,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50
35,Federal-gov,20469,s-c,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50
31,Private,154227,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50
37,Private,105044,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50
43,Private,35910,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,>50
23,Private,189203,H.S,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50
41,Private,116493,H.S,9,Divorced,Craft-repair,Not-in-family,White,Male,13550,0,44,United-States,>50
42,Local-gov,19700,Bsc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50
26,Private,48718,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,2907,0,40,United-States,<=50
45,Private,106113,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
25,Private,256263,Ass-ac,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50
33,?,202498,07-Aug,4,Separated,?,Not-in-family,White,Male,0,0,40,Guatemala,<=50
38,Private,120074,Bsc,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50
28,Private,122922,H.S,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50
68,Self-emp-not-inc,116903,Ass-vc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2149,40,United-States,<=50
42,Local-gov,222596,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50
35,Private,107302,Msc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,<=50
36,Private,156400,s-c,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50
33,Private,53373,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50
22,Private,58916,s-c,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50
45,Local-gov,167159,Bsc,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50
24,Private,283806,s-c,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50
57,Private,140426,1st-4th,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,?,<=50
36,Local-gov,61778,H.S,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50
41,Private,33310,H.S,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
26,Self-emp-not-inc,202560,s-c,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50
25,Self-emp-not-inc,60828,s-c,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,50,United-States,<=50
53,State-gov,153486,s-c,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50
28,Local-gov,167536,Ass-ac,12,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50
30,Local-gov,370990,Msc,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
38,Self-emp-not-inc,198867,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
37,Local-gov,174924,s-c,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,48,Germany,<=50
30,Private,175856,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50
41,Private,169628,H.S,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,?,<=50
29,?,125159,s-c,10,Never-married,?,Not-in-family,Black,Male,0,0,36,?,<=50
31,Private,220690,s-c,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,<=50
36,Private,160035,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,55,United-States,<=50
59,Self-emp-not-inc,116878,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Greece,<=50
33,Self-emp-not-inc,134737,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50
29,Private,81648,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50
49,State-gov,122177,s-c,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50
50,Federal-gov,69614,10th,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50
33,Private,112115,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50
28,Private,299422,07-Aug,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50
81,?,162882,H.S,9,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50
24,Private,112854,s-c,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,16,United-States,<=50
32,Self-emp-not-inc,33417,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50
47,Federal-gov,224559,H.S,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50
44,?,468706,H.S,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50
24,Private,357028,s-c,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50
37,Local-gov,51158,s-c,10,Married-civ-spouse,Tech-support,Wife,White,Female,7298,0,36,United-States,>50
51,Private,186303,Bsc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50
52,Private,127749,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50
22,Private,291386,s-c,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
28,Private,138054,Ass-ac,12,Never-married,Other-service,Not-in-family,Other,Male,0,0,40,United-States,<=50
47,Self-emp-not-inc,174533,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
43,Private,200835,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
25,Private,108658,H.S,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50
43,Private,180985,s-c,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50
25,Private,34803,Bsc,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50
59,Private,75867,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50
29,Private,156819,Ass-ac,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50
30,Private,61272,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Portugal,<=50
24,Private,39827,s-c,10,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,<=50
38,Private,130007,Bsc,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50
37,Self-emp-not-inc,80324,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50
26,Private,322614,Preschool,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,1719,40,Mexico,<=50
30,Private,140869,H.S,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50
73,Local-gov,181902,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,Poland,>50
30,Private,287908,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50
33,Private,309630,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
46,Private,28225,s-c,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States,<=50
40,?,428584,H.S,9,Married-civ-spouse,?,Wife,Black,Female,3464,0,20,United-States,<=50
18,Private,39222,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50
35,Private,359131,Bsc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,8,?,>50
22,Private,122272,H.S,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50
50,Self-emp-inc,198400,H.S,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,<=50
62,?,73091,07-Aug,4,Widowed,?,Not-in-family,Black,Male,0,0,40,United-States,<=50
39,Self-emp-inc,283338,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50
22,Private,208946,s-c,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50
33,Private,348416,H.S,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50
31,Private,379046,H.S,9,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50
29,Private,183887,Bsc,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50
38,Self-emp-not-inc,127961,s-c,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50
24,Private,211129,Bsc,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50
29,Local-gov,187649,H.S,9,Separated,Protective-serv,Other-relative,White,Female,0,0,40,United-States,<=50
49,Federal-gov,94754,Msc,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50
33,Private,231826,07-Aug,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50
28,Private,142764,H.S,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50
22,Private,126822,Bsc,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,60,United-States,<=50
37,Private,188069,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
30,Private,284395,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50
49,Private,31267,07-Aug,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
29,Private,161444,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Columbia,<=50
25,Private,144483,H.S,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50
